id,coordenada_longitud,coordenada_latitud,direccion,construccion_fecha,institucion_ruc
1003,-163.374829,71.2352065,"19093 Richard Dale
Hendrixchester, NH 13673",2005-03-10,97980115580
1004,53.756194,-49.994465,"4323 Tanya Cape
Lake Wayneton, FL 81149",2017-07-20,85629502075
1005,-71.763264,13.186287,"16757 Smith Causeway
Port Victoriafort, OK 26516",2001-03-28,89881076599
1006,15.713631,-8.889081,"90257 Heather Harbors Apt. 001
Port Monicachester, GU 82506",2012-06-14,17919915387
1007,-157.969822,-83.822733,"703 Kelly Center Suite 782
Ericland, GA 28597",2010-07-17,10741556046
1008,-146.354008,-85.351688,"5684 Terri Bridge Suite 963
Hawkinsburgh, NY 39788",2018-06-07,53564332929
1009,-67.891318,79.979479,"78365 Anthony Ports
Brownchester, AS 63693",2022-12-06,41156882293
1010,-149.527728,-79.778588,"947 Lisa Turnpike Apt. 581
Davidmouth, NC 03411",2004-10-18,21608326572
1011,22.067497,-41.8492775,"932 Logan Union Apt. 071
North Krystal, PR 91348",1997-11-04,20146621099
1012,48.122219,-52.3807345,"67015 Daniels Dam
Nathanmouth, ME 67038",2008-01-30,77573915534
1013,68.670500,-74.6375965,"2601 Frederick Orchard Suite 641
Webbbury, ME 21166",2022-04-12,45196382485
1014,-65.801385,-22.691020,"2630 Jordan View Suite 298
Port Nicholasport, NH 40401",2023-08-22,66413217304
1015,-110.796968,82.790156,"881 Stone Ridges Apt. 881
West Sarah, NM 49270",2019-01-19,79817369903
1016,-137.916387,-6.0770575,"605 Bethany Square Apt. 104
Lake Catherine, SD 78038",2023-06-12,34227648236
1017,55.546874,-19.4501135,"66137 Linda Pine
South Gregory, VT 43295",2012-09-22,27698728898
1018,-117.064629,-87.5189345,"5108 Atkins Manors Apt. 292
Lake Jeffrey, MI 07022",2001-06-17,78602254018
1019,112.836319,63.0816615,"311 Howell Lakes Apt. 942
North James, CT 69703",2000-07-09,69795955247
1020,-53.111461,-51.326602,"56859 Nicholas Prairie
Stevenchester, NC 73249",2020-02-16,85776580044
1021,-132.099598,-78.6055905,"16395 Jennifer Mountains
Pottermouth, UT 60089",1998-04-20,55150000444
1022,-28.247886,-39.6501125,"7841 Bauer Bypass
Stephanietown, DE 05495",2017-10-05,34188171784
1023,146.845117,-55.535825,"934 Courtney Prairie Apt. 003
Chelseaport, MI 87043",1994-12-09,83726021955
1024,-100.465459,48.274058,"7796 Jerry Mall Suite 421
North Emily, SC 52428",2019-01-28,55757994425
1025,-110.980757,-89.3424735,"2815 Tate Walk
Bryantport, MS 01645",2016-08-05,24317388872
1026,-126.564024,-63.8475325,"6002 Walter Ford Apt. 382
New Kevinville, LA 09936",1999-09-07,76019880538
1027,118.189968,53.5993145,"8340 David Springs
Kevinfurt, CO 22884",2011-05-13,43502157330
1028,78.805143,-81.695975,"3843 Wagner Extension
South Barry, CO 91911",2016-06-25,37701474791
1029,76.316671,79.198185,"6202 Jackson Turnpike Apt. 689
Thomasbury, PA 58008",2003-04-28,17919915387
1030,133.465828,-53.3917075,"457 Long Flat Apt. 837
Port Taylorbury, CA 05168",2003-09-12,89466490441
1031,-179.763901,74.783735,"Unit 3298 Box 9740
DPO AA 81668",2013-11-27,68345089469
1032,10.227799,36.378125,"20096 Odom Ports Suite 983
Andersonberg, WA 14863",2003-09-08,92504243868
1033,-104.696826,-44.245599,"47661 Danielle Mountain Apt. 400
Lake Jasmine, IN 09824",2016-08-13,99593965695
1034,-131.580978,-41.310729,"222 Johnson Plain
East Courtneyside, MH 58120",2006-02-02,79651951628
1035,107.165476,72.446666,"92875 Patricia Parks
West Erikafurt, CT 77511",1996-01-18,39697956300
1036,46.828232,-52.481455,"222 Jose Court
Deborahberg, AK 18376",2010-01-03,84643186664
1037,-66.987506,69.6421315,"674 Ellison Circles
North Elijahfurt, CA 77874",2020-05-31,21520230330
1038,22.203392,32.427351,"88673 Franklin Lakes
Davismouth, AL 14784",2003-04-02,24583600989
1039,-32.413948,1.054939,"55701 Laura Plain Apt. 814
East Erikfurt, PW 83202",2007-07-04,66428443101
1040,116.239510,51.2712075,"PSC 5414, Box 9804
APO AP 21308",2014-09-05,72946194832
1041,128.493446,61.2559485,"5772 Hailey Street Suite 117
New William, FL 06016",2014-06-21,98073680174
1042,14.614013,-45.119871,"USS Short
FPO AE 53737",1995-01-24,43496888496
1043,17.268592,83.8477135,"160 Carol Terrace Apt. 933
Amandabury, NE 13841",2012-05-24,65856064617
1044,-117.209356,-15.456774,"1331 Lawrence Stravenue
Lake Gabrielchester, LA 15876",2024-01-26,68190287182
1045,-29.829756,2.426240,"8140 Klein Isle
East Jasmineborough, IA 59686",2016-04-30,24640006832
1046,5.985905,-22.724196,"02874 Shane Center Suite 026
Natalieport, ND 39963",2000-10-16,10604784829
1047,-123.114473,-78.0695865,"04700 Williams Fall
Normanshire, NH 92164",2009-02-20,93076044467
1048,14.682975,-17.8468355,"2368 Erik Valley Apt. 811
Robertville, KS 55056",2014-07-21,75555191783
1049,22.995068,-63.226011,"91130 Price Ranch
Lake Lacey, IL 63670",2012-07-09,43627190545
1050,-174.379976,47.208885,"3822 Susan Creek
Princeport, OR 93941",2015-06-27,66984524263
1051,-29.046952,25.6606065,"1271 Burgess Wall Suite 937
Lake Kayla, CA 10401",1996-09-19,34611786042
1052,68.099907,-6.705576,"3872 Watson Brook
North Joseph, FM 74162",2001-12-30,38207642835
1053,174.895237,-23.596195,"989 Booker Throughway Suite 733
Markmouth, WY 28227",2004-01-06,11013236838
1054,23.306326,54.524448,"4237 Chapman Island
Sarahstad, MD 39016",2003-10-14,64490362008
1055,141.454812,-42.3134855,"5876 Snow Ford
South Heather, MO 94458",2001-02-26,18947074796
1056,-2.323913,7.8835795,"9784 Stephen Mills Suite 415
North Nathan, HI 42800",2003-05-18,16025451748
1057,-146.675405,32.636486,"349 James Station
South Larryview, MS 55112",2011-09-18,25112469171
1058,19.888527,-8.064289,"611 Petersen Plains Suite 910
South Daniel, CA 50667",2012-04-10,24516198851
1059,64.028429,-54.938398,"999 Brett Extension
South Michaelside, AR 63993",2017-05-19,68169622147
1060,-72.566604,-56.3736515,"1562 George Ville Suite 787
Port Diane, OK 01014",2000-10-17,93065433622
1061,-24.108644,55.845055,"5733 Cheryl Mount
Kaitlynside, MS 30808",1999-10-08,16041852795
1062,102.254881,60.622914,"46115 Kimberly Greens Suite 891
North Debrashire, NH 83480",2004-12-03,55849079334
1063,-113.078193,25.048563,"82914 Paul Rapids Apt. 829
Larryshire, VT 63570",2014-04-10,26936266093
1064,-33.044283,-66.257619,"006 Jones Inlet Suite 028
Terryview, TX 39870",2020-02-03,18605954245
1065,30.332438,-44.456773,"USCGC Collins
FPO AE 98420",2021-06-18,83408165449
1066,-123.197661,60.277826,"67070 Joseph Expressway Suite 287
East John, NE 47613",2009-01-13,81111897193
1067,-92.253042,-14.147351,"95427 Camacho Plain
Lake Amandamouth, VA 32271",1999-08-15,90598109560
1068,-75.951811,-21.796916,"PSC 4067, Box 1141
APO AP 10307",2023-09-28,70819099564
1069,-4.988362,61.0566855,"824 Stephen Canyon
East Thomas, AZ 07398",2022-05-04,69351258790
1070,-83.510143,19.481611,"528 Grant Estate Apt. 397
North Erin, AR 95949",1997-02-17,34464885749
1071,29.975700,48.1388405,"04765 Vega Station Suite 692
Breannaton, WI 05417",1997-02-25,88818810880
1072,-37.282100,-87.222625,"814 Monique Inlet
Lucerofort, OK 49264",1995-09-07,49141365729
1073,-168.852961,48.4394305,"USS Graham
FPO AA 95683",2012-07-24,74720158640
1074,149.666547,65.9628375,"003 Danielle Union
East Jerome, KY 12568",2017-11-18,95036627174
1075,-70.036541,46.787891,"8041 Cody Brook
South Steven, HI 89833",2022-01-09,26898887540
1076,-19.869179,65.896272,"538 Kristen Shores Apt. 873
Mooreville, MS 01909",2019-03-02,89070639977
1077,-91.767046,-7.195812,"990 Christina Stravenue Suite 346
New Michael, WA 93121",2021-12-12,48355308809
1078,127.686665,0.680486,"54490 Willis Union
Donaldsonville, MO 00932",2017-01-27,60056442816
1079,-149.659061,34.756224,"690 Harper Corners
East Samuel, WI 34524",2005-01-18,14732263178
1080,-80.360641,-49.822754,"USNV Ramirez
FPO AA 65553",1995-09-23,85048209336
1081,-0.093609,52.6424135,"958 English Walk Suite 519
Smallport, OR 30898",2009-01-29,98492722311
1082,144.644147,63.3662405,"0571 Virginia Mews Suite 004
Lake Jessica, MO 82784",2022-12-16,74893428152
1083,-133.486935,42.8209805,"85823 Hernandez Field
Elizabethland, ME 92734",2002-08-01,28890387853
1084,-55.488005,34.5730895,"PSC 4003, Box 8081
APO AA 34644",2010-08-28,22762947946
1085,73.184545,77.487470,"40622 Virginia Lodge
Meredithmouth, NH 12132",1994-11-27,71313415286
1086,166.628715,-70.582687,"385 Stanley Shoal Suite 055
Port Erin, OK 71801",2016-05-12,65992422514
1087,-177.050850,-33.831133,"1308 Victoria Mountain Apt. 262
South Josephstad, NH 16587",2018-12-23,37166413543
1088,-47.230715,-75.189234,"653 Leslie Tunnel Apt. 335
Davidmouth, OK 05816",2008-11-24,35501403055
1089,-55.432997,-13.906548,"38804 Bishop Grove
Josephport, MO 70140",2017-04-16,75555191783
1090,-68.502945,32.921594,"8335 Burns Ranch Apt. 585
Littlefort, HI 49072",2021-03-08,29752618634
1091,-126.201652,43.3671985,"196 John Trail
Zhangmouth, HI 04029",2023-11-24,74441971286
1092,38.031192,74.473411,"5822 Melissa Trail Apt. 768
Chavezmouth, KS 40605",2011-09-29,49459637608
1093,-5.968806,-50.6647815,"301 Mejia Mount Suite 690
Taylormouth, MT 05442",2013-03-11,83993196393
1094,-82.951954,35.629736,"90481 Jones Circle Apt. 356
Phelpsfurt, MH 19845",1998-05-30,50275673456
1095,-111.120697,-75.163465,"3107 Sheila Points
North Cheryl, WY 03895",2020-01-17,18062192681
1096,-38.267825,75.3992355,"9145 Griffith Glen Suite 120
West Jamesfurt, MH 50909",2013-02-19,81073829614
1097,41.757383,-66.195455,"345 Blevins Flat
Wyatttown, AS 01153",2003-08-07,84129731766
1098,-61.233734,-65.471515,"497 Wolfe Groves Suite 263
Amandaland, WY 96079",1998-04-28,64290865360
1099,-3.226484,11.245735,"Unit 6773 Box 5334
DPO AP 34190",2013-01-13,19039798045
1100,-20.577454,84.960020,"31266 David Inlet Suite 692
Jamesstad, VI 41945",2021-08-25,89881076599
1101,143.028350,-71.858365,"02008 Jermaine Creek
Port Hannah, NC 49381",2001-12-27,28153614710
1102,-15.493744,-36.277670,"7931 Robinson Mill
South Ericamouth, GU 80261",2013-03-29,88679504973
1103,-162.886214,63.326986,"2230 Leah Branch Suite 605
Port Francesmouth, KY 86386",2004-02-04,92937446449
1104,173.841729,-28.0794465,"201 Jennifer Mills Suite 698
Thomaston, SC 33599",2005-04-01,16650123785
1105,39.274870,-64.2189875,"85723 Harper Inlet
Jessicaview, AK 62882",1999-06-18,91300858172
1106,-117.023594,-14.4032645,"528 Williams Heights Apt. 211
Port Gregory, IA 13137",2015-12-12,32673661077
1107,159.921208,23.4755775,"5544 Berry Cliffs
West Randy, SC 86542",2002-05-04,44235977454
1108,-43.449717,-54.5063115,"1631 Roy Trail Suite 124
South Victoriaburgh, NY 76633",1997-07-02,81111897193
1109,74.562010,73.635549,"USCGC Ochoa
FPO AE 98550",2000-07-05,75555191783
1110,-141.386548,34.130022,"261 Robyn Point Suite 977
Leton, NM 01615",2012-01-12,25425871105
1111,-66.445427,-35.759845,"44646 Catherine Plains Apt. 366
Lake Kelsey, UT 18570",2007-03-31,72946194832
1112,-162.087732,-8.2135415,"8817 Hanson Prairie
New Christina, NE 41340",2014-10-11,14659064590
1113,59.819312,54.607683,"61100 Danny Islands Apt. 503
Valenciaberg, UT 27202",2024-06-08,48355308809
1114,-2.991968,-8.7708135,"284 Colin Key Suite 446
East Stephaniechester, TX 67262",2023-03-12,51627799965
1115,9.033391,-68.9452305,"2950 Vasquez Green
Gabrielville, GU 87508",2000-02-07,49959643844
1116,-148.351358,-39.884437,"2539 Shelley Pine
Thomasmouth, SD 78806",2015-12-17,78974690593
1117,-11.675828,84.8433005,"2984 Matthews Well
West Eric, PA 80880",2010-06-10,53872924531
1118,-168.335558,50.0584925,"203 Oconnor Locks Suite 572
Davidmouth, UT 47356",2015-03-25,63717466358
1119,89.976357,-65.2113105,"USNS Bentley
FPO AP 50415",1999-08-15,22193805352
1120,25.750748,11.8085075,"87651 Denise Roads Suite 053
South Glenport, MO 93532",1998-10-03,96875757634
1121,88.036295,51.9314815,"22081 Hill Knolls Apt. 771
New Angelastad, HI 89399",2015-07-18,57864946670
1122,-139.681396,-63.3005925,"05125 Gonzalez Forge Apt. 617
Flowerstown, MA 21886",1995-08-21,46198575080
1123,172.573751,17.165849,"104 Porter Mills
Lake Tiffanytown, MA 84782",2012-12-21,93065433622
1124,71.946155,14.401087,"32585 Anderson Forks
Gregorymouth, DC 16908",2023-11-13,19449275281
1125,85.565683,27.558051,"5664 Neal Terrace
Port Emilyborough, HI 78344",2014-02-03,94708391495
1126,-10.847168,-1.2016525,"375 Steven Point
New Amandafurt, MD 24790",2001-02-16,32154148707
1127,141.201507,43.812299,"7432 Calderon Ports Suite 211
North Chad, IA 48914",2015-03-02,96875757634
1128,-156.760424,6.5721015,"507 Joy Ports Suite 973
North Wandaburgh, AL 75647",2001-07-14,51856315244
1129,20.101816,-2.7093355,"317 Dickerson Road Suite 157
Owensberg, KS 03684",1998-02-01,35028562558
1130,-171.963512,39.1434185,"7602 Garrett Mills Apt. 834
East Allisonborough, MH 94717",2001-01-02,88320726519
1131,84.927375,-75.4454255,"9437 Laura Fork Suite 880
Cuevasfurt, MD 17004",2002-09-30,93776657581
1132,-39.812328,-55.446998,"1702 Arnold Drive Apt. 739
Port Courtney, UT 73505",2012-09-29,43883703660
1133,-26.978584,-0.5186905,"8612 Jones Motorway
Lake Robert, CA 29259",2013-05-10,76199722587
1134,7.130272,25.7940965,"8059 Jacqueline Place Apt. 867
South Brian, GU 53645",2006-06-28,64731255782
1135,-154.853822,-62.8897705,"00525 Wagner Spur Suite 432
Mariaview, TN 02679",1995-01-26,31004700942
1136,-150.463444,-20.4854825,"478 Tamara Stream
Sextonland, RI 96836",1994-09-28,97158451966
1137,70.360924,-77.203783,"41744 Colleen Freeway Suite 306
Phillipsfort, CO 64111",2011-01-26,59949550289
1138,-121.078126,-13.7788665,"7125 Wallace Points
South Robert, MI 53734",2019-05-16,99138027954
1139,-87.228789,14.118671,"5245 Church Club
New Heidifurt, WI 07626",2013-10-19,96875757634
1140,146.974752,-38.769614,"388 Elizabeth Lake Apt. 708
East Tina, ID 45554",2001-08-31,86939598594
1141,92.819094,3.8739055,"3703 Maldonado Overpass
Perezhaven, SD 28709",1997-03-14,55100843004
1142,-77.320965,69.8710565,"8063 James Square
Dylanmouth, MD 23323",2011-10-31,67644547371
1143,-22.624118,68.0634635,"5535 Dean Mountains Apt. 392
North Austinburgh, MT 98133",2000-05-08,71504020147
1144,-166.244744,-74.8547785,"30991 Derek Drive
North Catherineborough, VT 94488",1998-05-19,99780998852
1145,35.117570,-47.4824545,"076 Brewer Union
West Kathleen, MI 38013",2004-09-21,57926825940
1146,80.928908,-6.6695485,"11096 Alexander Port
West Robert, AL 84357",2000-07-02,74171369219
1147,-40.039371,-80.2947665,"195 Matthew Plain
Meyerbury, PA 82373",2022-01-27,36749008031
1148,168.406075,80.8456995,"74984 Heather Ports
Nancymouth, IN 21281",2020-05-18,23686720961
1149,92.010253,47.5485325,"08419 Frank Hills Apt. 794
Mcmillanland, LA 91334",2012-03-15,53993943442
1150,90.654680,81.109225,"8953 Joshua Turnpike
Port Lindachester, NY 13972",2011-04-01,72003421064
1151,94.690503,85.817499,"473 James Brook
West Lorifort, VI 54144",1994-09-15,35136491761
1152,-43.841302,-6.272622,"410 Cooper Trail Suite 447
Lake Kyle, NV 25414",2022-02-15,68586466769
1153,-2.230969,-42.0294045,"0122 Jesus Lakes
Mcgrathchester, MD 25642",2003-07-26,72292035555
1154,-133.514235,-73.0572395,"4798 Vega Points
Victorbury, GU 96779",2024-03-06,84488505259
1155,-152.126137,-17.3382755,"Unit 3339 Box 6075
DPO AA 62890",2009-11-04,89881076599
1156,29.059923,34.466557,"161 Gary Track
Hernandezport, TX 66087",2018-03-15,41555322370
1157,-37.278519,14.1636775,"9547 Tami Forest
New Katiestad, CO 77875",2005-09-11,33175062828
1158,-57.368695,-8.5582215,"9470 Karen Station
Monicabury, MS 42271",1999-01-17,96361413622
1159,86.579600,5.2695195,"26440 Reese Plains Suite 061
Lake Annashire, MD 97198",1995-01-20,64510201110
1160,-69.813733,21.0235605,"7146 Maria Drives
Jeffreyfurt, MD 01512",1996-01-28,67861798586
1161,71.609015,33.867299,"271 Moore Knolls
New Mariaville, IA 05180",2007-06-07,97158451966
1162,172.499462,40.604215,"40922 Gerald Junction Apt. 338
North Bradleyville, GU 03653",2004-01-09,52762358375
1163,-128.632094,-79.6359645,"19067 Cherry Loaf
Williamsmouth, WI 07373",2023-03-04,32207438487
1164,60.845925,-20.2196345,"0417 Hill Pine Apt. 439
Dustinmouth, OK 14198",2007-01-03,71839574058
1165,36.832552,85.746383,"849 Schaefer Fields Apt. 015
Hofort, ID 92287",2015-11-18,74893428152
1166,-65.980537,56.511782,"1654 Alexis Springs
Johnburgh, WI 50406",2012-02-06,18865714319
1167,58.898675,-82.9956585,"08854 Nathan Squares Suite 515
Cameronshire, IN 82069",2012-04-09,54612393992
1168,-5.914353,-69.5478395,"Unit 4021 Box 9335
DPO AE 50264",2009-03-21,70043159442
1169,164.149573,6.7839605,"9850 Myers Meadow Suite 963
Greenport, WI 11787",1995-05-21,63938013845
1170,2.855151,61.391815,"417 Lyons Forest Apt. 966
Gracechester, TX 61719",2019-04-11,71869735993
1171,-142.179602,-74.6891085,"1789 Smith Falls
New Deannastad, SD 06174",2005-11-12,58385060734
1172,-146.832737,35.0400585,"6953 Hayden Rest Apt. 379
Lewisview, ND 26446",1999-06-26,43627190545
1173,4.790599,-69.8055415,"2909 Eaton Centers
East Caitlin, MT 34541",2023-12-28,41257658503
1174,81.166988,-14.3384405,"26698 Shelley Isle Suite 790
Cherylland, OH 75754",2018-01-14,18605954245
1175,-64.516539,-1.665466,"16664 Joshua Track
Michaelside, MP 68482",2017-11-16,21093598224
1176,-137.189445,28.7182125,"77570 Brown Common Apt. 475
South Ellenton, PR 36902",2009-11-18,67592153738
1177,25.851405,-80.810198,"0834 Fields Row
Amandamouth, AZ 09393",2021-12-27,62669756938
1178,-125.032614,-0.4835185,"8198 Lewis Extension Suite 215
Kleinland, SD 07045",2018-06-19,13653101776
1179,-61.962414,56.6659915,"1521 Clark Shores Suite 660
West Grace, AK 41175",2022-09-05,68020822982
1180,26.588759,21.1378485,"40886 William Springs Apt. 308
East Randy, WV 97989",2001-05-17,30439710231
1181,41.675443,54.334197,"1890 Patrick Land
Kimchester, MI 73204",2000-08-02,17827725679
1182,160.507732,-73.920490,"10497 Patricia Prairie
Brandifurt, TN 60543",2020-12-12,27234628620
1183,-71.018142,-10.4231325,"1888 Hunter Glens
Gallowayville, MO 24081",2024-06-11,42875461634
1184,-173.515627,47.5501885,"PSC 6856, Box 8312
APO AE 60596",2002-06-07,79938298799
1185,-151.744171,54.5117835,"401 Susan Park Apt. 318
Bennettberg, SC 40245",1996-08-09,15425907984
1186,9.690825,-77.715770,"USCGC Anderson
FPO AE 04749",2021-07-30,27685298028
1187,64.797871,5.484787,"7453 Christopher Divide
Baileyhaven, UT 05499",2020-09-10,38657340639
1188,157.777993,81.8233755,"041 Nunez Glens Suite 549
West Moniquechester, UT 40997",2003-03-13,24543838800
1189,-76.295953,-35.401198,"8976 Benjamin Keys Suite 773
Port Heather, NY 50031",2013-08-30,91760600894
1190,-105.311655,31.4000495,"83639 Kimberly Causeway
Georgeberg, NY 16664",2004-06-17,84337396272
1191,-50.107638,-41.416604,"178 Anderson Underpass Suite 709
New Chadmouth, HI 03803",2008-02-13,58587399993
1192,-163.840127,51.762120,"66962 Angela Ford Apt. 573
Jonesberg, WY 98419",2018-10-16,65958229457
1193,-70.967649,57.1512395,"PSC 7896, Box 4594
APO AP 28825",2020-03-14,88820605877
1194,-24.642033,25.915504,"12195 Gonzalez Walks Apt. 666
Payneview, OK 34254",1995-09-11,61478044034
1195,-167.706591,-20.6034145,"33597 Rodriguez Islands Apt. 934
East Laurieton, SC 33856",2012-07-29,16472048886
1196,12.038960,-12.755587,"94988 Spencer Village Suite 164
Lopezside, AR 23283",2008-08-26,81924814453
1197,92.859335,-88.5299985,"711 Michael Meadow Apt. 671
South Saraview, VA 66262",2004-04-18,32768775473
1198,-86.095569,-55.477438,"54340 Angelica Stravenue
Lake Randyborough, AZ 69154",1999-05-05,32480350961
1199,-128.602497,68.036112,"0530 Hudson Loop Suite 880
Port Jody, GA 99811",1997-11-12,83586997279
1200,-51.650628,81.2198515,"83151 George Spurs Suite 425
Hawkinsmouth, ID 98573",1999-09-29,91637145988
1201,-25.749614,-86.183494,"285 Hernandez Light Apt. 421
West Michael, WI 42063",2003-05-30,93244607362
1202,-25.008906,83.5216355,"803 Nicole Greens
North Barbaramouth, SC 39489",2008-12-13,45332564434
1203,-111.623827,77.316267,"351 Andre Points
Popestad, FM 75303",2019-08-16,53168515781
1204,-37.273330,-85.4893265,"2735 Mary Estate
Morganmouth, DE 17193",1999-01-18,87159857147
1205,98.162887,43.6742735,"36772 Lisa Motorway Suite 114
New Adrianberg, HI 74371",2005-05-16,37643803387
1206,-127.613767,-54.571707,"34506 Susan Terrace
North Chloe, CO 39337",2006-03-05,58054503446
1207,39.823703,73.5576535,"458 Jessica Plains
Pageside, DC 20538",2002-02-14,34452745889
1208,-38.314679,-40.534761,"175 Andrew Pass
Port Dennismouth, VT 60209",2016-01-19,60278581775
1209,-13.827863,-88.5109465,"21061 Johnson Valley
South Ericaport, ID 10239",2011-12-11,58410354462
1210,55.378104,33.9897625,"PSC 5824, Box 7334
APO AP 36910",1997-07-21,66295832907
1211,75.896023,-54.403149,"1019 Tony Ridges
Angelaborough, OK 83555",1994-07-29,89070639977
1212,159.793672,-89.104394,"3204 Rachel Plains
Lake Sierra, WI 13207",1996-06-05,75725325561
1213,-170.536326,69.8284065,"647 Katherine Road
Smallview, MH 55114",2018-01-19,75337447997
1214,-111.658280,48.6762225,"429 Brown Pass Apt. 356
Lake Donaldmouth, VT 64355",2008-05-17,15334410423
1215,59.987282,-0.158766,"48155 Aaron Plaza
Scottborough, PR 38904",1998-01-11,58385060734
1216,69.181069,-28.9729055,"3250 Mark Lights
Amyville, AR 46166",2022-11-29,34670179624
1217,-38.579374,78.781255,"Unit 4319 Box 3651
DPO AA 22428",2016-04-15,49004267431
1218,-169.908129,1.5262275,"52505 Christina Mills Apt. 391
Melissaburgh, DE 87779",2009-01-08,21022264693
1219,-113.078200,35.411114,"4635 Barrett Rue Suite 505
North Danny, DE 65502",2005-08-13,79911516750
1220,-72.609109,27.3322895,"74611 Lamb Dale Apt. 932
North Harry, PW 16476",2000-01-16,98432525912
1221,100.268076,-35.588043,"6422 Jordan Mills Suite 710
Lake Jacob, FL 53468",2006-09-13,58385060734
1222,-116.498736,-26.7908425,"077 Moss Burg
South Michelleport, CT 83364",2015-02-12,70073771948
1223,-57.961480,36.642264,"959 April Well Apt. 965
Norrisville, PR 31872",1998-10-02,79549139320
1224,-20.199721,70.3602975,"663 Abigail Heights Suite 419
East Leahmouth, NE 80390",2021-12-15,98978414211
1225,94.743544,57.996660,"25623 David Tunnel
Port Philip, AK 64363",2014-04-14,52070439769
1226,142.784310,-75.1094835,"6888 Butler Mills
East Dianaton, RI 54431",1994-09-07,38323999039
1227,-150.710447,-84.1965235,"19759 Garcia Path Apt. 382
Ramirezport, PW 76186",2009-05-13,18756731528
1228,104.081812,-31.5245455,"1386 Evan Haven
Davidton, AL 36280",2003-03-18,18894341417
1229,30.194886,-29.4782795,"43575 Maria Points
West Jamesmouth, MA 70159",2016-02-07,59502200492
1230,-72.513684,31.817726,"9293 Jeff Park Apt. 303
Barbaraburgh, WI 74094",2023-11-08,76306407253
1231,-178.523522,41.176727,"Unit 6916 Box 3579
DPO AE 83454",1999-10-10,34452745889
1232,48.813254,23.584622,"3023 Doyle Overpass Suite 752
East Anthony, PW 01011",2020-11-12,59121620826
1233,-85.807364,-39.631657,"43226 Larry Hill Apt. 231
Nguyenstad, MI 20633",2013-05-17,57281948715
1234,-168.934395,-69.156428,"50670 Thompson Bridge
Michaelfort, MP 89158",2021-02-18,23544246635
1235,11.328417,-27.243015,"996 Wayne Street
Monicaberg, ID 59118",2003-10-09,10061163717
1236,-102.522128,5.630661,"PSC 1889, Box 4131
APO AE 05541",2015-09-15,18062192681
1237,8.466537,-57.733016,"24521 Sergio Stravenue Apt. 161
Davidside, KY 64246",2010-07-23,58385060734
1238,-150.665971,88.205206,"785 David Pine
North Javier, NY 01067",2011-07-29,75252570829
1239,-143.283919,-1.5587085,"35637 Christopher Estates
North Brandon, VI 32366",2003-05-11,14490002144
1240,107.960366,-50.939008,"010 Tyler Branch Apt. 892
New Jakefurt, TN 30434",2005-08-22,66984524263
1241,132.193035,-16.6370605,"8688 King Stravenue Suite 581
Danieltown, RI 54179",2008-11-30,75252570829
1242,-55.976542,-34.1599985,"8573 Melinda Fords Suite 527
Lisaton, LA 48643",2011-06-30,81924814453
1243,-22.217972,-57.754735,"0909 Berry Forest Apt. 755
Karinafort, KS 67500",1997-07-28,14525168386
1244,92.308252,-40.3498755,"70515 Nguyen Locks
Rosalesport, AL 80250",2013-07-05,15437814807
1245,-35.280637,-85.8554395,"25307 Smith Manor
Parktown, OK 87671",1996-02-04,30667062395
1246,136.551134,-66.273118,"8958 Brittany Plaza Suite 847
Newtonshire, WV 45312",2016-08-07,80656983312
1247,1.387032,66.016809,"419 Wu Prairie Apt. 581
Destinymouth, HI 46080",2004-04-16,34227648236
1248,92.498037,60.6020595,"27639 Freeman Prairie
East Tracy, SC 88635",1999-06-16,60862255759
1249,46.001167,-66.6827815,"6982 Aguilar Lane Apt. 936
Janiceland, ID 76221",1999-07-13,30635079379
1250,147.541222,34.865754,"6698 Price Green Apt. 465
North Miguel, MO 66024",1998-11-11,55150000444
1251,-119.065449,-7.059700,"5954 Bennett Keys Suite 726
Andersonstad, RI 84159",2006-07-09,49508674077
1252,-55.646574,78.2359205,"26692 Harper Fall Suite 910
Pennyville, VI 68446",2012-09-13,49434630060
1253,76.972894,87.496978,"Unit 3594 Box 4203
DPO AE 30405",2009-02-06,86305555999
1254,-145.150178,-57.5819005,"99981 Baldwin Trafficway
Bryantside, CA 61086",2022-10-17,32462406443
1255,-93.323997,23.6530015,"902 Andrade Prairie Suite 320
Valerieview, DE 47265",2005-07-18,98432525912
1256,132.489701,64.365222,"0593 Morgan Stravenue
North Aaron, SC 66956",2000-07-05,50905384828
1257,-30.471701,-59.535983,"167 William Streets
North Saramouth, WY 25463",2000-02-29,27288051528
1258,11.328246,-53.993171,"687 Kelly Route Apt. 133
Haleymouth, IL 09056",2016-07-13,42072859563
1259,96.395672,-74.8745905,"3786 Velazquez Meadows Suite 783
Lake Joshua, GU 56695",1999-02-13,48406138323
1260,33.716731,-13.4337255,"357 Adam Plain Suite 623
Andersonchester, FL 16492",2014-08-28,24317388872
1261,159.494274,53.301107,"Unit 7701 Box 2302
DPO AP 65096",2016-07-23,29752618634
1262,57.724601,-34.894951,"4077 Kelly Brooks
Perezburgh, PR 75934",2023-02-24,94951855237
1263,-15.571242,-68.8736325,"523 Patel Road Apt. 069
Kaylaland, IA 54184",2022-02-23,24543838800
1264,126.683246,26.3362425,"6852 Martin Cliffs
East Angelstad, TX 41691",2008-08-20,96246844507
