aforo,nombre_seccion,grado_id,sede_id
22,Beige,5,1719
16,MediumTurquoise,3,1784
14,MediumSpringGreen,6,308
6,FloralWhite,7,1073
40,Red,4,88
12,LightGreen,7,1193
7,RosyBrown,8,47
25,DarkTurquoise,4,1470
20,Turquoise,0,1698
5,Green,8,1378
35,IndianRed,3,26
7,DeepSkyBlue,7,194
33,DarkSeaGreen,1,631
30,Snow,7,1648
20,LightCoral,10,320
17,NavajoWhite,4,459
7,MistyRose,9,1606
36,DeepSkyBlue,10,204
34,FireBrick,3,1028
34,MediumPurple,4,1776
40,Navy,9,650
14,SteelBlue,7,925
24,SeaShell,4,145
7,MediumOrchid,4,927
7,Thistle,9,1012
15,Plum,6,1277
15,GhostWhite,9,1679
34,LightSeaGreen,7,1618
19,Yellow,1,1081
35,SlateBlue,8,1778
22,Bisque,5,509
23,Red,1,1388
38,ForestGreen,1,1729
24,IndianRed,4,124
33,Navy,9,836
20,MediumAquaMarine,4,547
27,LightGray,4,1694
22,Gray,0,1360
27,LavenderBlush,1,65
25,Chocolate,6,1331
11,DarkRed,3,1333
7,SteelBlue,8,35
33,Aqua,10,704
32,Turquoise,7,1600
24,FireBrick,4,906
20,GoldenRod,1,1383
38,YellowGreen,7,1486
34,Cyan,1,1278
20,Red,0,1132
25,Orchid,1,623
12,PaleGoldenRod,10,773
17,DarkViolet,4,692
15,Teal,1,450
5,LightSlateGray,7,552
10,DarkCyan,1,514
36,Sienna,6,1101
33,DarkSeaGreen,8,1307
7,RosyBrown,10,789
5,MediumSpringGreen,1,1457
36,Blue,7,1875
27,GreenYellow,3,414
12,Magenta,4,1964
12,Navy,10,133
40,LightSeaGreen,1,849
30,Yellow,5,1940
18,BlanchedAlmond,2,767
39,MediumAquaMarine,2,1908
26,DodgerBlue,9,138
19,LightGoldenRodYellow,8,1382
8,Peru,0,255
38,DarkSlateBlue,7,1477
14,PowderBlue,9,1636
11,Peru,8,270
7,Moccasin,9,872
17,SpringGreen,6,1890
25,Blue,10,1364
35,DarkSlateBlue,0,914
22,LavenderBlush,0,1338
27,CadetBlue,1,887
28,OrangeRed,8,887
29,Wheat,5,736
18,Azure,8,960
7,MediumBlue,4,825
31,Khaki,0,528
8,BurlyWood,7,113
40,Purple,3,1040
38,DarkGray,9,577
36,Salmon,7,489
13,MediumOrchid,5,408
6,Indigo,4,1457
16,Tomato,5,1459
22,Tan,10,903
6,Aquamarine,3,1948
31,Aqua,6,1818
31,Tomato,0,615
15,DarkGreen,7,1741
29,NavajoWhite,0,1616
39,Gainsboro,0,1636
18,Navy,5,935
26,Bisque,4,1058
6,Teal,10,496
23,DarkGray,1,945
28,AntiqueWhite,8,1403
31,Chocolate,5,1824
36,BlueViolet,9,1418
35,Snow,9,415
23,Salmon,9,804
15,Salmon,2,1856
16,LightGray,2,546
26,DimGray,4,1109
5,Azure,8,17
25,CadetBlue,1,189
6,Gray,6,37
10,GhostWhite,10,965
9,DarkSalmon,4,148
34,LightCoral,1,1048
30,SkyBlue,2,1983
18,White,2,759
33,Green,4,910
33,Snow,5,286
15,LightSalmon,2,380
11,MediumSpringGreen,5,323
15,Purple,2,1398
26,Lavender,2,1095
25,Teal,0,606
35,PaleVioletRed,7,1616
39,Pink,8,1038
39,Olive,7,367
30,PaleVioletRed,9,1444
15,DeepPink,9,1163
35,Linen,10,452
24,SaddleBrown,4,823
24,MediumSlateBlue,7,1317
36,Snow,7,368
9,SlateGray,2,1666
30,DarkOrange,0,551
16,Turquoise,9,1778
32,Gainsboro,5,238
20,SkyBlue,2,971
30,WhiteSmoke,6,1593
23,Snow,6,1576
25,Wheat,10,1156
18,DarkMagenta,3,1886
30,Cyan,6,1110
5,MediumBlue,0,903
34,DarkOrange,3,1864
6,Orange,5,594
17,Brown,7,871
38,LightCoral,6,1355
33,Chartreuse,4,1873
10,DarkBlue,5,347
40,DarkSlateBlue,3,1200
38,Teal,4,1006
26,Navy,1,1598
30,Tomato,10,1206
12,Chartreuse,0,1625
13,SkyBlue,8,757
21,PapayaWhip,9,79
8,Cornsilk,10,1679
16,SaddleBrown,4,1869
6,MintCream,10,938
12,DarkSlateGray,8,1987
23,DarkMagenta,3,1622
21,Ivory,5,1854
12,PaleGoldenRod,10,1329
29,BlueViolet,0,1002
13,MidnightBlue,1,1224
8,SteelBlue,5,1454
9,SaddleBrown,10,1983
33,Indigo,9,1524
20,Violet,7,1258
18,Khaki,10,702
38,Aqua,8,1866
14,DarkSlateGray,5,1106
15,Bisque,7,1615
14,Magenta,9,1387
20,MediumPurple,0,1646
29,Beige,8,1287
37,AliceBlue,7,1645
14,AntiqueWhite,7,868
39,Teal,2,1228
40,RosyBrown,3,1607
34,DodgerBlue,5,580
30,LightSkyBlue,0,1802
33,PaleGoldenRod,3,154
21,YellowGreen,5,1451
20,Teal,6,116
25,HoneyDew,7,1383
22,MediumAquaMarine,9,1743
40,GreenYellow,0,1144
28,Violet,8,502
17,Red,3,657
19,DarkSalmon,3,475
39,Turquoise,6,313
17,Tan,0,1374
33,LightGoldenRodYellow,4,1309
35,Green,5,113
12,PaleVioletRed,2,1305
33,DeepSkyBlue,4,1969
26,Aquamarine,4,1343
36,AliceBlue,1,175
27,DarkGreen,4,390
33,DarkOrange,4,1216
25,MediumSpringGreen,7,1187
5,Violet,5,1959
36,Ivory,5,40
16,Red,6,1382
35,DarkSlateBlue,3,38
7,LightGray,4,815
14,GreenYellow,10,1359
40,DarkGoldenRod,10,1285
8,LemonChiffon,4,385
11,YellowGreen,0,1746
30,SlateGray,9,1882
18,Lime,0,1669
26,LightSlateGray,4,1868
13,MediumOrchid,1,1797
7,FloralWhite,4,1919
30,DimGray,9,1787
19,Peru,5,700
5,YellowGreen,5,1391
31,Lavender,1,233
27,Green,9,392
8,DarkOrchid,4,907
7,Silver,8,578
22,Khaki,6,1978
38,LightSlateGray,3,357
39,Turquoise,6,1925
18,DarkBlue,9,1303
20,MediumBlue,8,1165
13,Maroon,6,123
28,PaleTurquoise,9,235
31,DeepSkyBlue,9,1606
37,DarkOrange,0,140
40,Pink,7,1943
14,FireBrick,8,1746
21,Wheat,9,1459
24,Fuchsia,5,1883
9,LawnGreen,5,1215
39,LightSalmon,2,1632
32,MediumPurple,7,1561
7,DodgerBlue,5,566
37,DarkRed,7,48
15,LightSkyBlue,0,1952
37,Gold,5,382
31,LavenderBlush,4,1982
35,Silver,8,700
29,Olive,10,998
14,LightPink,0,809
10,Lavender,6,59
36,OrangeRed,5,1051
14,SandyBrown,6,1199
10,Ivory,0,83
26,LightSteelBlue,1,447
11,DarkSalmon,3,532
10,PapayaWhip,7,1782
15,RoyalBlue,0,517
37,SandyBrown,3,247
15,Bisque,7,301
15,Sienna,1,1149
5,PapayaWhip,10,1392
35,YellowGreen,10,1948
39,Aquamarine,0,1096
30,Cornsilk,2,1591
40,Red,5,417
5,LightSkyBlue,7,241
38,Gainsboro,3,295
27,MediumTurquoise,10,1892
36,Olive,7,897
18,OrangeRed,9,1318
33,SandyBrown,0,936
28,Violet,2,1263
12,Magenta,9,653
39,Aqua,9,960
30,WhiteSmoke,1,417
34,MediumSeaGreen,5,1251
21,Azure,3,882
5,Indigo,9,579
36,RoyalBlue,4,1867
36,BlanchedAlmond,7,716
10,LemonChiffon,7,1636
7,MediumBlue,9,1021
9,Peru,5,285
40,LightSalmon,8,1119
32,DarkSlateBlue,0,1443
5,DarkSalmon,4,1294
35,Moccasin,0,108
11,SeaGreen,7,904
40,DarkRed,4,1713
12,PapayaWhip,4,1026
27,Turquoise,7,1271
33,BlueViolet,7,1044
21,RosyBrown,1,178
21,Teal,5,620
12,PaleVioletRed,2,567
28,SlateGray,10,1036
35,Crimson,5,1286
32,LimeGreen,6,1019
6,MediumVioletRed,6,899
23,MediumPurple,0,1506
33,DeepPink,9,578
10,HoneyDew,2,545
14,Linen,10,1078
14,PaleVioletRed,9,384
30,NavajoWhite,4,943
36,LightGoldenRodYellow,0,151
16,Crimson,0,1288
17,DeepPink,4,420
25,PaleGreen,7,1800
20,LightYellow,0,1173
18,MediumTurquoise,8,1707
30,LightSlateGray,1,1660
36,Gold,10,512
27,HotPink,10,1375
14,DarkRed,1,1496
38,Bisque,5,1579
20,DarkSeaGreen,9,482
7,OldLace,5,253
13,Linen,4,1732
29,SeaGreen,8,1822
39,Green,8,1434
40,HoneyDew,6,1482
30,CadetBlue,2,1543
36,YellowGreen,9,312
22,Bisque,4,1008
20,Violet,6,1386
27,FireBrick,10,1512
9,DarkSlateBlue,2,1628
23,Tomato,7,443
9,MediumSlateBlue,2,1935
19,Gold,4,1346
31,DarkBlue,6,1843
29,Cyan,6,1644
9,LightSeaGreen,1,1920
18,Coral,4,299
33,Cyan,8,903
18,DarkGoldenRod,2,565
24,LightGoldenRodYellow,2,782
10,FloralWhite,0,194
28,PeachPuff,0,779
10,MediumTurquoise,2,204
22,Gold,6,99
15,PeachPuff,2,1386
10,Yellow,4,45
10,CadetBlue,6,1371
9,LawnGreen,6,212
32,MediumSpringGreen,4,157
26,Tan,0,1188
13,Fuchsia,2,756
29,MediumTurquoise,7,1607
23,MediumVioletRed,9,423
8,DarkBlue,6,244
34,RosyBrown,10,1038
34,PaleGreen,8,1369
11,PaleGreen,2,993
30,PeachPuff,10,1602
16,BlanchedAlmond,2,816
26,Aquamarine,10,1805
40,NavajoWhite,9,481
26,DarkRed,7,1639
22,WhiteSmoke,2,1566
6,DarkBlue,9,1860
19,BurlyWood,3,1570
8,Snow,0,498
38,SpringGreen,4,1799
20,Orange,9,57
24,LemonChiffon,2,1302
35,Snow,6,1668
13,Silver,9,1553
17,Blue,10,1210
15,DarkTurquoise,5,1282
29,Gainsboro,9,1286
21,Crimson,6,19
31,PaleGoldenRod,3,1568
38,DarkOrange,10,73
12,LightCyan,10,470
16,MediumPurple,4,161
19,MediumSlateBlue,10,783
23,Tan,10,348
9,AliceBlue,7,1473
20,DeepPink,2,1332
23,LightCyan,5,931
30,BlueViolet,6,1930
5,DarkSeaGreen,5,592
27,DarkKhaki,2,1368
8,DarkSlateGray,6,922
26,MediumOrchid,2,738
13,Plum,10,1288
6,Bisque,7,1799
17,Sienna,9,1005
39,Magenta,6,219
9,LightCoral,6,236
33,LightSkyBlue,0,1636
20,DarkGoldenRod,0,676
8,DarkRed,9,1361
26,Green,1,718
21,SpringGreen,4,979
24,DarkViolet,6,418
15,LightYellow,2,1603
23,LightCoral,5,1212
31,Tomato,4,663
25,SandyBrown,5,207
5,DarkMagenta,7,963
39,PaleTurquoise,2,730
22,AliceBlue,0,265
30,Green,8,498
39,DarkMagenta,2,1002
32,DarkSlateBlue,9,1202
35,SaddleBrown,5,493
26,Indigo,0,1898
19,White,4,903
5,WhiteSmoke,10,1381
29,Linen,1,675
17,Beige,4,1788
16,Salmon,8,1631
36,DarkBlue,0,1406
18,Aquamarine,3,284
38,MediumPurple,8,1432
16,Green,3,56
7,Thistle,10,1211
36,LemonChiffon,9,1559
18,MediumOrchid,4,1916
27,Green,8,1455
16,LightSteelBlue,3,1410
10,Plum,4,923
13,MistyRose,6,1831
24,SaddleBrown,4,140
35,SeaGreen,8,1291
15,LightGreen,5,978
15,Beige,5,105
19,Olive,4,468
33,SeaShell,7,1202
5,ForestGreen,5,732
13,WhiteSmoke,2,1925
17,Linen,0,538
15,OldLace,9,1458
9,DarkOliveGreen,6,252
17,PaleTurquoise,3,1842
38,Blue,8,745
24,PaleTurquoise,5,731
17,Bisque,2,1172
8,Coral,1,1354
40,Peru,6,1828
27,NavajoWhite,3,795
12,GreenYellow,6,1674
21,White,9,1324
39,Chocolate,6,1960
39,Orchid,3,414
38,MediumSpringGreen,0,529
12,Crimson,1,325
26,MediumPurple,3,1033
9,LightGray,5,710
28,Red,7,1899
35,PaleTurquoise,9,1583
8,HoneyDew,3,1553
30,DarkBlue,5,1134
11,GhostWhite,5,829
13,DarkGoldenRod,5,1628
14,WhiteSmoke,4,1029
13,DeepSkyBlue,1,827
5,LightSeaGreen,4,1198
40,Indigo,8,652
30,Tan,3,953
28,Cyan,4,665
34,Tomato,7,627
28,Orange,9,434
14,Olive,1,1459
26,Cyan,8,537
31,Fuchsia,9,580
25,Azure,5,551
16,DarkOrange,9,15
11,Chocolate,9,557
32,Sienna,3,74
10,Green,6,1341
7,Black,7,1017
24,OrangeRed,0,889
25,DeepPink,5,1022
17,DarkOliveGreen,5,1589
32,SlateGray,2,453
27,PeachPuff,4,1806
24,SkyBlue,9,1150
15,Azure,4,498
24,Ivory,5,1574
21,PaleGreen,0,331
35,MistyRose,9,1406
35,Blue,4,857
26,FloralWhite,0,1128
5,MediumBlue,6,1705
6,Blue,1,562
35,MediumVioletRed,6,550
6,PaleGoldenRod,8,1414
23,DarkOrchid,6,1623
24,RoyalBlue,6,1872
22,PaleVioletRed,6,37
14,PapayaWhip,8,793
29,Coral,5,575
25,LimeGreen,8,1103
21,OliveDrab,5,432
19,WhiteSmoke,0,1298
40,Red,0,1386
12,OrangeRed,0,1416
39,LightSlateGray,3,1572
26,LightSteelBlue,4,1334
21,Salmon,3,103
18,Crimson,4,646
33,Khaki,6,1311
16,LightPink,3,1714
35,Wheat,1,323
22,HotPink,6,1489
37,ForestGreen,5,1827
24,SteelBlue,7,978
13,DarkRed,10,475
16,Wheat,2,1265
39,MediumVioletRed,4,583
12,Tan,6,912
8,AliceBlue,6,1987
25,Tomato,1,1976
11,DarkMagenta,3,677
16,LightSeaGreen,2,726
36,PaleGreen,9,1766
7,Coral,1,731
38,Moccasin,0,1265
6,RosyBrown,4,208
7,Coral,5,1263
9,Green,0,1579
40,SpringGreen,2,88
18,Indigo,7,648
31,Violet,0,493
16,LightGray,4,896
33,SaddleBrown,7,200
26,Cyan,6,503
33,FireBrick,2,173
24,GreenYellow,8,1211
35,Beige,9,1971
30,PeachPuff,8,1207
14,Yellow,10,1841
40,GhostWhite,3,1937
22,AntiqueWhite,5,1843
25,LightCoral,2,1511
5,LightSlateGray,3,1988
12,Navy,9,263
22,Aquamarine,6,410
9,Olive,5,1968
26,Maroon,2,1156
13,YellowGreen,2,84
25,DeepSkyBlue,0,733
31,DarkMagenta,1,1352
28,CornflowerBlue,8,1950
26,DarkSlateBlue,7,960
35,MintCream,5,557
19,MediumVioletRed,6,524
24,DodgerBlue,1,1120
18,Wheat,3,998
26,BlanchedAlmond,7,1449
21,Magenta,2,532
7,Pink,4,462
15,Khaki,3,1240
13,MintCream,0,39
18,Cyan,5,367
29,Beige,10,1569
38,HotPink,7,1456
6,White,5,1483
19,MediumPurple,9,1408
37,MediumVioletRed,5,1899
24,HotPink,0,138
11,Snow,6,1800
7,Ivory,7,998
12,Coral,8,36
28,Olive,2,100
11,SeaGreen,7,476
38,Silver,1,507
6,DarkSlateGray,6,1239
13,LightYellow,7,1662
16,ForestGreen,4,1577
33,LightYellow,3,1420
24,Coral,10,1985
20,DarkGoldenRod,2,468
40,MediumSpringGreen,4,382
29,MediumBlue,8,1873
13,DeepSkyBlue,4,7
9,YellowGreen,0,987
15,Chocolate,10,725
40,Brown,8,1934
31,LightGoldenRodYellow,5,339
20,Gray,9,874
22,LightSalmon,1,579
24,Green,3,303
17,White,4,724
7,Teal,0,238
20,DodgerBlue,2,883
10,Snow,8,349
7,DeepSkyBlue,3,1730
23,SandyBrown,10,886
11,Thistle,8,1909
25,AliceBlue,10,294
35,DarkSlateBlue,9,1761
28,Tomato,6,269
33,DarkCyan,9,1585
36,DarkRed,0,1744
38,DarkViolet,8,1504
15,DarkSlateGray,3,780
34,BlueViolet,10,1983
15,AliceBlue,5,719
17,LightSeaGreen,2,431
12,Linen,7,208
36,Moccasin,6,793
24,YellowGreen,2,360
8,LightCoral,4,431
36,DarkGreen,1,266
11,DarkSlateGray,6,577
22,Magenta,0,1677
5,NavajoWhite,8,1354
21,FireBrick,6,161
28,Turquoise,10,1421
13,PaleGreen,5,787
35,LightBlue,9,156
20,PaleTurquoise,5,576
18,Magenta,6,165
34,Yellow,9,1478
6,MediumSpringGreen,4,173
22,MediumTurquoise,2,1869
34,LightYellow,5,744
33,Navy,1,1399
33,PaleVioletRed,6,1851
17,OrangeRed,2,694
19,SlateBlue,9,430
13,DarkViolet,4,875
7,Orchid,7,1547
28,AntiqueWhite,1,545
16,GoldenRod,9,1053
25,ForestGreen,1,842
19,DimGray,1,53
28,Moccasin,4,916
13,Bisque,10,201
17,LightCyan,5,1572
30,DarkSlateGray,7,1824
26,SkyBlue,2,151
21,MediumSlateBlue,2,777
37,Chocolate,4,355
32,Ivory,6,306
31,MediumAquaMarine,6,52
15,DeepSkyBlue,6,1756
15,Maroon,1,1725
7,WhiteSmoke,7,892
29,DarkTurquoise,8,929
28,Aquamarine,7,951
40,AntiqueWhite,10,67
29,MediumSpringGreen,4,200
40,LimeGreen,0,1503
38,MediumSlateBlue,3,742
18,OldLace,3,106
34,YellowGreen,8,1368
19,Bisque,2,1750
17,DarkGray,10,1515
15,Salmon,10,1925
16,Indigo,4,1139
17,PapayaWhip,7,422
27,SkyBlue,0,1622
29,FloralWhite,6,1616
28,White,5,1785
36,DarkGray,8,1393
34,Snow,8,888
23,Orchid,6,1587
12,IndianRed,3,769
26,PowderBlue,4,1165
5,DarkGray,5,1460
24,DarkSalmon,5,1018
32,PaleVioletRed,7,254
7,Sienna,9,1724
28,MediumBlue,5,314
13,MediumAquaMarine,4,1565
14,Fuchsia,4,698
26,PapayaWhip,9,1129
27,Chocolate,7,869
9,Peru,0,1778
9,Snow,0,1049
38,Lavender,10,449
18,Gainsboro,0,476
17,Cyan,10,1048
6,Turquoise,8,863
5,OldLace,6,189
32,SeaShell,7,1421
16,Violet,4,646
6,LightYellow,7,360
28,Orange,2,1605
23,Azure,1,112
10,SandyBrown,0,1269
17,AntiqueWhite,10,616
35,MediumSeaGreen,8,921
32,Cyan,1,770
35,Brown,4,415
31,GhostWhite,0,710
31,GhostWhite,7,679
10,Bisque,2,1906
35,MediumPurple,9,104
13,Lavender,5,630
12,MidnightBlue,10,1480
19,SeaShell,6,1059
31,DarkSlateGray,0,53
6,MediumSeaGreen,2,1960
21,Aqua,1,906
17,Coral,2,949
8,Indigo,1,541
8,ForestGreen,7,1536
38,AntiqueWhite,2,985
28,DarkMagenta,5,1796
12,LemonChiffon,8,758
32,LightPink,8,631
31,FloralWhite,10,792
17,Gold,0,1251
23,CadetBlue,5,243
24,SlateBlue,10,1311
5,RoyalBlue,10,58
9,DimGray,2,1765
8,Lime,6,1308
6,DarkOliveGreen,3,931
22,PeachPuff,0,123
15,SeaShell,5,401
35,Olive,0,1575
19,MidnightBlue,1,918
18,SlateBlue,5,115
37,RosyBrown,1,1688
35,Violet,1,1880
29,DarkOliveGreen,9,1442
14,PapayaWhip,7,1328
38,Brown,2,234
19,DarkSalmon,1,1637
40,Azure,1,22
39,DarkSlateGray,4,911
12,Yellow,10,597
17,WhiteSmoke,1,518
38,DarkMagenta,6,1889
23,MistyRose,7,1502
16,Fuchsia,6,1590
20,Yellow,5,708
17,Teal,7,39
39,Peru,2,30
13,Linen,9,438
18,Black,6,403
39,Blue,3,1390
25,SaddleBrown,2,1047
40,PaleGreen,1,607
28,PowderBlue,4,1780
10,Beige,5,866
6,DodgerBlue,7,1643
37,Cornsilk,3,863
12,Tomato,6,1483
12,DarkGoldenRod,5,901
35,SeaShell,8,1323
14,SpringGreen,1,231
35,DeepSkyBlue,7,974
6,Black,6,363
34,DarkKhaki,4,1083
8,DarkRed,3,1515
33,DarkMagenta,8,1903
28,Khaki,4,841
9,Khaki,1,690
32,MediumSlateBlue,7,1381
13,SkyBlue,2,1264
30,DarkViolet,6,1592
8,SpringGreen,2,244
38,SkyBlue,7,471
14,GoldenRod,2,1748
23,Cyan,8,6
20,Gold,6,1202
8,DarkSalmon,8,177
37,Orchid,7,1803
27,DarkSlateGray,1,315
18,Chocolate,0,405
22,RoyalBlue,6,1278
31,Aqua,1,1517
35,BlanchedAlmond,6,84
36,LavenderBlush,8,431
12,MediumTurquoise,8,755
17,Pink,4,879
22,LightCyan,4,325
10,White,5,1148
17,SlateBlue,4,1124
40,CornflowerBlue,6,1709
28,Orange,8,1028
26,SeaShell,4,363
32,LimeGreen,2,1570
17,PeachPuff,5,765
14,BlanchedAlmond,4,284
7,LemonChiffon,9,346
29,LightSteelBlue,8,1128
18,DarkMagenta,2,1473
7,BlueViolet,7,952
8,MintCream,5,1737
23,LightGray,10,628
40,Thistle,3,1713
33,LightSteelBlue,4,882
27,DarkTurquoise,6,836
18,LightSteelBlue,5,79
39,Thistle,3,1710
36,ForestGreen,4,861
37,MistyRose,1,1169
24,Linen,1,667
6,LightBlue,2,1227
18,Thistle,2,1916
23,LightCyan,7,1395
15,IndianRed,1,741
21,Orchid,3,1549
28,SeaGreen,1,1661
31,MediumAquaMarine,2,1230
12,MistyRose,5,663
32,Maroon,0,1563
35,DarkSlateGray,7,1170
20,DarkGoldenRod,4,411
31,Teal,6,1861
8,PaleGoldenRod,4,443
40,Plum,3,1503
31,Cyan,0,1932
40,YellowGreen,10,1030
40,AntiqueWhite,8,8
14,MintCream,3,1367
38,Snow,3,15
15,Fuchsia,1,566
24,Black,7,851
16,DeepSkyBlue,3,1358
9,Turquoise,9,1024
12,DeepSkyBlue,1,1070
33,Silver,4,855
28,BlanchedAlmond,7,1175
22,LightSeaGreen,4,591
28,FloralWhite,1,1522
35,MediumSlateBlue,0,951
17,LightGray,9,1576
6,LightCyan,5,1868
38,OldLace,6,386
37,GreenYellow,4,1193
39,HotPink,5,1261
30,DeepSkyBlue,9,1771
23,PaleVioletRed,9,142
36,Peru,5,1922
37,DarkSlateBlue,7,1819
29,OrangeRed,6,1572
7,DarkRed,1,922
19,LemonChiffon,6,915
7,DarkSlateGray,0,1355
17,Pink,10,1263
20,LemonChiffon,2,1358
30,Lime,10,1481
39,BurlyWood,6,268
15,MediumSeaGreen,9,1658
22,MediumPurple,2,827
32,LightGray,10,1798
28,DarkSeaGreen,4,476
23,DimGray,8,1428
9,Wheat,4,474
36,Orchid,7,283
24,LightGreen,8,900
39,Turquoise,8,134
20,RoyalBlue,8,56
30,Ivory,0,852
34,LightGray,8,390
11,Cyan,0,474
27,Gold,1,886
16,OliveDrab,7,753
19,IndianRed,4,470
10,PaleTurquoise,1,1038
13,HoneyDew,4,1552
7,LightGray,10,1855
40,PaleVioletRed,10,990
17,DarkSeaGreen,10,581
6,Fuchsia,10,1433
40,MediumVioletRed,3,615
24,Tan,0,1849
24,Thistle,6,378
40,Khaki,2,319
17,Gold,8,1337
5,AntiqueWhite,1,426
14,Yellow,9,490
17,Turquoise,9,366
25,LavenderBlush,4,218
11,FloralWhite,5,1406
7,CadetBlue,2,560
39,Linen,10,1669
34,LavenderBlush,0,570
15,SlateBlue,0,141
26,DodgerBlue,5,868
11,DarkOliveGreen,7,1894
18,Linen,1,1716
34,Cyan,2,1844
25,Aquamarine,6,1684
29,Fuchsia,4,898
16,LightSalmon,2,919
14,Cyan,8,1444
16,LightPink,5,990
18,Chocolate,7,274
18,Khaki,8,1250
29,BlueViolet,5,940
5,DarkOrchid,5,1
18,Lavender,10,1687
32,SaddleBrown,3,673
40,DeepSkyBlue,9,1516
11,LavenderBlush,2,25
39,Olive,9,493
9,DarkTurquoise,6,475
23,PowderBlue,7,1315
20,Gainsboro,10,1890
39,DarkCyan,9,726
12,SeaGreen,5,1520
29,OliveDrab,9,1734
6,LightPink,8,177
20,HoneyDew,8,47
12,Peru,1,326
10,Snow,6,593
39,PaleTurquoise,3,31
25,Indigo,4,1712
39,Maroon,1,359
19,LightSteelBlue,8,1377
12,Snow,5,1180
33,Beige,5,753
25,PaleGreen,7,605
17,LightSeaGreen,8,546
35,MediumAquaMarine,9,1976
25,OldLace,10,220
22,Bisque,1,1091
11,SeaShell,5,1066
35,FloralWhite,1,163
21,HoneyDew,10,780
13,Khaki,4,1098
5,LightSalmon,7,209
9,MediumBlue,4,1846
39,YellowGreen,10,1020
38,Aquamarine,8,49
12,RosyBrown,9,1551
13,Indigo,10,776
35,DarkSalmon,5,1472
13,LimeGreen,9,259
17,DarkSlateGray,7,931
14,MistyRose,10,509
13,DodgerBlue,9,37
22,DarkGoldenRod,7,730
25,SkyBlue,5,1753
33,Lime,7,389
40,Snow,3,403
15,DarkSalmon,6,87
10,SeaShell,0,523
24,Khaki,10,1856
8,DodgerBlue,10,56
35,Tan,1,100
34,SkyBlue,8,53
28,Blue,2,875
25,Red,0,1592
33,MediumSpringGreen,0,299
36,Beige,3,1711
25,NavajoWhite,10,1197
26,WhiteSmoke,10,552
27,Violet,4,1723
23,Magenta,3,1220
18,LightBlue,3,944
35,MistyRose,1,1742
29,DarkCyan,1,285
21,MintCream,8,1029
12,MediumVioletRed,8,1360
16,DodgerBlue,4,1256
40,MediumAquaMarine,9,300
6,Sienna,10,77
5,Cornsilk,2,1932
31,Lavender,9,1345
22,Red,8,687
28,Yellow,4,1797
13,Salmon,10,1684
12,LightSteelBlue,6,733
8,LightCoral,6,1766
16,GhostWhite,6,756
15,SlateGray,4,1226
40,Blue,0,1596
35,LightCoral,2,1497
23,ForestGreen,0,162
30,DarkOliveGreen,2,1708
10,LightCyan,8,156
6,DarkSeaGreen,6,164
20,DarkOliveGreen,0,1038
9,MediumSeaGreen,10,1331
11,MediumBlue,8,1133
8,PaleVioletRed,3,986
29,LightGoldenRodYellow,9,1379
19,DarkSlateBlue,10,1084
9,SpringGreen,8,801
11,Brown,7,689
28,HoneyDew,8,428
14,SeaShell,10,265
22,DarkTurquoise,5,1693
39,IndianRed,10,1826
30,Peru,5,889
20,Moccasin,7,458
20,DarkSalmon,5,648
27,RosyBrown,0,20
12,DeepSkyBlue,10,1840
24,MediumVioletRed,10,1064
20,SandyBrown,7,857
40,DarkOrchid,7,402
34,DodgerBlue,5,982
21,PaleTurquoise,0,360
17,Yellow,10,29
25,Tan,3,1520
13,Moccasin,7,899
36,Coral,5,514
23,Khaki,0,336
36,SandyBrown,6,1145
40,NavajoWhite,1,148
10,DarkCyan,10,671
7,Salmon,7,1509
31,DarkGreen,8,1944
26,PaleVioletRed,6,1143
13,DarkGray,7,1297
24,BlanchedAlmond,0,326
28,SaddleBrown,9,456
10,Olive,2,873
33,Cyan,6,865
14,MediumOrchid,6,1670
38,PapayaWhip,2,947
8,LawnGreen,6,678
27,DarkCyan,3,880
30,DarkSlateGray,10,1816
37,LawnGreen,1,1306
22,MediumPurple,1,1427
6,Cornsilk,9,1662
8,WhiteSmoke,7,1013
22,MediumBlue,2,1632
36,GhostWhite,4,1753
13,MediumVioletRed,7,1005
15,OliveDrab,9,1455
12,LightYellow,5,1635
14,Maroon,7,1504
6,LightCoral,9,247
29,MintCream,6,1936
17,MediumAquaMarine,0,905
33,AntiqueWhite,10,1450
23,DarkTurquoise,5,693
38,DarkOrchid,1,621
19,MistyRose,5,596
17,PaleTurquoise,1,26
16,Ivory,5,1693
15,LavenderBlush,0,1498
40,LightSalmon,7,1959
38,CadetBlue,3,27
11,SeaShell,7,1965
11,LimeGreen,6,180
40,Coral,7,828
8,SaddleBrown,2,851
21,Thistle,1,1745
40,Lavender,2,894
32,Indigo,2,797
24,Peru,6,26
24,White,8,1611
23,AliceBlue,8,400
22,OliveDrab,2,630
31,LightSalmon,0,406
9,Black,4,295
17,RosyBrown,1,503
29,Purple,7,126
21,SlateBlue,6,1304
40,SteelBlue,3,929
19,Ivory,3,1774
19,LightCyan,2,699
33,Coral,0,1330
40,Aquamarine,2,572
24,LightSlateGray,7,1925
10,Cyan,1,933
31,BlanchedAlmond,6,1612
36,LightGoldenRodYellow,10,1150
16,LightYellow,2,71
32,MediumSpringGreen,4,582
8,Yellow,6,1329
20,RosyBrown,9,1859
26,Lime,1,1172
15,PapayaWhip,4,1555
8,LightSkyBlue,10,1901
