aforo,nombre_seccion,grado_id,sede_id
50,MidnightBlue,7,60
44,DeepSkyBlue,0,163
48,DarkBlue,6,158
48,LightSkyBlue,7,122
40,PapayaWhip,10,228
43,DarkSlateBlue,3,46
47,WhiteSmoke,6,3
35,LightSlateGray,3,353
44,Tan,2,15
47,Ivory,2,262
39,LightSkyBlue,7,339
41,Gainsboro,6,36
42,Plum,1,164
33,AliceBlue,6,269
48,Red,7,102
41,Yellow,2,308
38,PowderBlue,2,259
37,Khaki,0,190
45,SandyBrown,8,336
34,Lavender,8,193
47,MintCream,5,149
38,PaleGreen,9,206
39,Tomato,4,109
43,PapayaWhip,9,318
42,Yellow,2,257
48,SlateBlue,5,233
37,LightSkyBlue,4,294
36,Red,0,370
45,LightPink,7,57
31,White,9,79
33,BlanchedAlmond,6,299
42,GreenYellow,2,219
50,White,2,10
40,HotPink,0,87
31,Bisque,9,171
38,Navy,10,197
40,SandyBrown,5,373
48,Indigo,9,326
48,LightSalmon,8,376
33,LightBlue,3,106
41,DarkSeaGreen,5,114
39,MediumSpringGreen,4,64
37,DeepSkyBlue,5,391
44,DarkGoldenRod,6,34
38,DarkOrchid,3,171
36,Lavender,5,372
32,Yellow,9,225
40,PowderBlue,9,150
34,Chocolate,10,203
38,Green,0,26
46,MediumAquaMarine,4,156
32,LightCyan,10,336
49,Red,8,172
43,Tan,3,288
47,Teal,3,166
46,MediumOrchid,0,115
44,GhostWhite,7,317
30,LightSeaGreen,10,14
35,LightCyan,8,364
37,LightSeaGreen,3,192
31,Fuchsia,10,245
35,BlueViolet,8,117
43,Turquoise,8,149
43,CornflowerBlue,5,274
40,Turquoise,4,54
48,Pink,5,333
32,Tomato,2,262
32,FireBrick,10,358
37,MediumSpringGreen,5,83
50,Turquoise,4,129
46,Black,0,385
45,DimGray,1,380
46,Maroon,2,314
42,GreenYellow,3,8
43,OldLace,9,284
32,Violet,0,173
38,LightPink,2,389
46,DarkOrange,8,16
41,MediumAquaMarine,3,86
49,RosyBrown,4,49
30,DarkGoldenRod,10,80
37,DarkKhaki,9,237
42,HoneyDew,3,282
49,MediumPurple,8,173
39,SpringGreen,9,138
45,LightCyan,9,78
33,Brown,4,116
43,Lavender,7,374
46,Turquoise,1,62
38,NavajoWhite,2,166
38,Chartreuse,6,154
41,GhostWhite,3,361
43,DarkRed,7,206
42,Magenta,9,95
49,LightSkyBlue,7,163
30,Crimson,5,398
41,Orange,3,272
35,GreenYellow,7,58
48,Chartreuse,3,292
31,LightSkyBlue,6,322
45,BurlyWood,4,193
33,NavajoWhite,7,121
36,DarkCyan,0,137
36,Khaki,2,385
33,WhiteSmoke,1,282
47,Blue,6,326
44,Green,3,268
39,PapayaWhip,7,94
45,PaleTurquoise,1,223
47,SpringGreen,5,385
35,PeachPuff,9,69
33,DarkKhaki,5,368
47,Aqua,0,213
40,MediumAquaMarine,1,365
36,LightPink,5,47
49,DarkRed,4,0
34,SeaShell,3,67
42,DarkGray,0,148
33,SeaGreen,2,178
32,CadetBlue,0,196
34,LightBlue,0,137
42,SlateBlue,0,349
47,Azure,7,41
36,LightSalmon,8,269
44,DarkMagenta,10,143
37,MintCream,7,301
38,Lime,2,290
38,Cornsilk,10,328
45,MediumPurple,7,78
42,Cyan,10,286
45,OldLace,7,181
50,DodgerBlue,5,199
50,LightGreen,6,99
36,SlateBlue,5,87
44,Indigo,2,200
30,Black,2,369
47,Bisque,6,270
41,MediumSeaGreen,3,234
41,LightSkyBlue,8,311
38,DarkMagenta,2,149
33,DarkGreen,4,267
44,Gold,10,257
35,DarkOrange,4,164
34,OldLace,3,325
31,Snow,3,68
50,DarkOrchid,8,208
30,Ivory,8,49
47,LightSlateGray,4,127
40,Aquamarine,4,11
39,MediumOrchid,7,237
47,DarkTurquoise,5,70
36,PapayaWhip,2,388
46,RoyalBlue,7,205
32,LawnGreen,3,396
45,DarkCyan,1,27
35,MistyRose,2,296
32,MidnightBlue,4,106
31,GreenYellow,4,301
46,MediumSlateBlue,0,49
33,Indigo,0,207
43,Cornsilk,3,310
33,Yellow,2,318
34,Chocolate,1,375
33,LawnGreen,5,28
42,OldLace,5,109
50,Orange,7,68
30,Snow,1,394
39,SlateGray,9,374
47,Olive,2,296
46,LimeGreen,8,269
49,Pink,8,82
48,Bisque,5,69
34,PaleGoldenRod,2,288
49,GreenYellow,1,352
32,LightCoral,1,73
36,Indigo,5,86
42,SkyBlue,3,175
32,MistyRose,5,274
36,LightBlue,7,151
41,White,7,263
45,FireBrick,7,389
47,Gainsboro,0,267
31,Salmon,7,45
42,Black,4,301
30,LightSkyBlue,10,34
34,MediumBlue,5,230
40,MediumVioletRed,2,280
33,YellowGreen,2,270
46,LightGoldenRodYellow,1,236
43,Brown,7,244
40,Beige,10,92
33,DarkSlateGray,7,172
32,RosyBrown,6,168
37,DarkSlateBlue,8,26
49,MediumTurquoise,5,32
48,DarkMagenta,4,292
34,MediumSpringGreen,3,204
36,LightBlue,0,72
46,WhiteSmoke,10,209
34,Maroon,7,383
31,Fuchsia,3,139
33,GoldenRod,10,46
40,ForestGreen,10,293
42,FloralWhite,8,273
40,Black,5,179
34,Snow,0,81
48,SaddleBrown,0,235
34,SlateGray,2,168
46,DarkOliveGreen,7,391
30,Indigo,6,23
42,SandyBrown,1,351
36,Orange,5,109
47,DarkGray,7,268
34,MediumAquaMarine,3,371
33,RosyBrown,0,66
47,Lime,4,62
50,OrangeRed,6,9
42,GreenYellow,6,34
46,LemonChiffon,5,153
48,Brown,0,81
48,DarkViolet,3,323
45,Navy,8,339
48,Azure,3,204
38,DarkOrange,10,302
37,Gold,9,10
43,FireBrick,6,39
32,LightGoldenRodYellow,5,273
43,DimGray,8,249
49,Red,7,260
35,DarkOrchid,10,93
44,MintCream,6,378
32,GreenYellow,7,12
33,LightSteelBlue,6,303
42,MidnightBlue,6,270
50,DarkViolet,9,176
32,Olive,5,237
42,Yellow,3,169
42,LightCyan,5,317
36,DarkKhaki,8,263
34,Tan,6,390
47,Purple,6,147
30,LightSlateGray,4,278
47,Orchid,2,130
46,GhostWhite,10,120
32,Olive,10,77
33,DarkMagenta,6,125
48,Gray,5,165
49,BurlyWood,10,317
44,Cyan,5,99
42,LightSalmon,6,196
40,OrangeRed,1,64
37,MistyRose,7,301
38,LemonChiffon,7,247
33,HoneyDew,3,210
41,LightGray,5,383
48,HotPink,9,340
40,Lime,0,109
40,MediumTurquoise,0,372
33,Bisque,6,385
35,DarkOrchid,0,188
37,Gold,3,258
39,LightBlue,9,143
34,Tomato,7,148
41,Purple,7,66
44,BurlyWood,8,222
44,MintCream,8,146
